Ticker,Price
YUMSF,1.8
SWBI,15.34
FCSUF,0.0898
GJAN,37.13
BOOM,14.78
PHVS,18.33
CODI/PA,24.22
OTCM,49.39
VVI,38.93
ALTO,1.63
VERU,0.9722
CYGIY,3.0309
BASA,0.01
L,80.91
HIDE,23.15
PTWO,13.6
WTBFA,475
VRBFF,0.0292
YOURF,1e-06
HNST,3.765
CDPYF,35.24
FMAG,29.45
JLL,235.73
SYAAF,0.2288
GMPR,0.0002
SGOV,100.55
SVBT,38.42
ATS,32.69
BN,46.76
GLOP/PB,25.7084
GFCOF,0.1
LTSH,19.55
ELCR,1e-06
DHI,174.73
UCAR,7.87
SMRVF,0.06
SLI,1.41
ADIL,1.09
FXA,66.72
CZAR,28.28
OPP/PA,19.1561
HSUN,34.455
MRPRF,11.25
BLPFF,1e-06
JHS,11.18
OATN,0.005
IVBUF,6.7502
EBC,16.59
TTNDY,62.94
CVBF,19.625
IPWR,7.975
MYNZ,0.393
GALT,2.73
WHLR,8.99
DFLV,30.4
AIN,90.65
DRREF,6.51
ALTY,11.69
BG,112.32
MISL,28.9979
UIS,4.71
ECAOF,0.1535
KATX,0.0004
EEIQ,1.05
FEMFF,0.0699
NMTAY,0.675
CARZ,61.655
MSC,6.75
UMDD,27.6999
OCTH,24.0851
QDEC,26.12
KNTK,43.95
GASE,0.0039
IAK,121.35
FRGT,0.2911
CIADY,19.25
IMMX,2.04
BXSL,30.32
MGR,22.92
VEA,50.9039
FNFI,8.08
PGRE,5.31
EWPMF,0.07
FSUGY,29.24
ALNPY,3.835
CSGS,44.685
NWGL,3.03
ATEX,42.08
TECL,90.7
PSTVY,10.66
GCOW,35.215
QTWO,66.91
FGM,38.39
EHMEF,137.07
FLOW,31.3356
ADVT,1e-06
HGGG,0.001
DFAX,26.12
CYCA,0.0205
NI,31.075
ISXXF,19.4
CIF,1.725
PTEFF,0.007
KNX,50.27
AKAN,2.2022
BCAB,1.775
FBTT,13.84
NBCE,23.2052
VTEI,99.91
PBE,69.27
DUVNF,0.02906
JCPI,46.99
TAYD,50.95
OIH,334.9
SFWL,1.32
AGXXF,3
KNBWY,13.68
NCMBF,0.073
QBEIF,12
TXMD,1.8813
DYNR,1.49
NVTQF,0.061
ROIUF,0.011
AUKUF,1.4
TNTLF,0.915
ILF,25.81
MNMB,45.5
AFNL,189
UELKY,53.5
SHLD,34.54
CZR,38.51
CADL,6.31
HOVNP,18
ZNKKY,12.81
CLLEF,0.0363
XELB,0.688
TETE,12.03
GBRCF,0.2762
LCHTF,22.6
ZK,18.38
LUXH,0.1875
SMTK,5.9782
VCIGF,2.82
HYMB,25.83
FNDF,36.3
REK,17.6799
JULU,25.51
CVHSY,3.95
SHMD,4.735
PEY,21.4
BDWBF,1.27
VMTG,0.78
NVBW,29.8843
SCGLY,5.23
AFRM,31.63
LIFFF,2.04
ITDC,29.8
JULD,24.97
FDT,57.13
VYNE,2.22
FRRFF,78.05
CABA,7.39
HLRTF,0.22
BMTLF,0.0677
SONX,0.078
DIS,97.75
SPZI,0.0067
IVSBF,27.85
NEXNF,0.19
LEXX,2.7999
TELA,4.6
LITRF,5
GNOLF,0.001
NPK,78.25
DRUNF,15.4171
EEM,43.325
RLTWF,0.3138
PWSC,22.46
SUNTF,0.0183
PSCT,49.8
SLB,49.24
NVS,107.37
PPBN,29
HRSHF,2.78
BKCH,58.02
WAL/PA,19.13
BUFT,21.875
SPYG,80.04
RSPF,65.8984
SPSB,29.845
ESGY,54.4
CBWA,10
ADPT,4.35
AUDAQ,0.1
IIJIY,32.5
ITIC,200.3
KELTF,4.43
TGB,2.155
NONOF,127.816
OI,11.935
NSSC,53.39
STXPF,0.1088
AEYGQ,0.0001
WEBC,170
STXI,25.8908
AILLO,69
CNSP,1.1199
TAOIF,0.227
MPFRF,1.99
AFK,16.395
LMAT,86.16
SF/PD,17.95
BX,137.5799
CRMZ,2.15
KBWB,58.68
IPI,25.56
PVGDF,0.064
STOSF,5.5
HENOY,22.75
EVE.U,11.18
DNAX,0.0003
SBOW,38.52
PPERY,16.21
AC,32.8
HCRB,35.03
SNCRL,22
AGMH,0.535001
GOOX,35.5974
CGAC,0.00025
BSRR,27.425
TGMR,0.031
FYX,99.11
WESMF,0.275
CFTN,0.045
PYTCY,15.5
VECO,40.92
PPBT,0.3901
ASIA,26.84
WEGRY,12.825
TMET,28.71
OUTKY,1.86
BVERS,2951
YOSH,4.4763
DGTLF,0.0542
GTEH,1e-06
NLCP,19.14
AMBS,0.0001
CYD,9.495
WDTRF,43.7181
HPP,5.565
CFFN,6.345
MITEY,16.86
RDW,7.4
ELNX,0.059
SLVO,83.66
VTKLF,7.4
PFMT,3.13
RPM,115.805
JLRRF,0.0011
STIP,99.63
UMAV,0.00725
HYAC.U,10.6
CIXPF,5.45
LYSFF,4
SCE/PJ,24.35
BICEY,31.57
PSMJ,27.2103
LSF,4.13
VRGFF,25.6291
SHMDF,148.72
XAPR,31.3392
NNRHF,12
TRLFF,1e-06
GSPH,1e-06
VCEB,62.96
PMFIF,148.25
UPV,65.5743
EDXC,0.0156
CGGE,25.36
SADMF,0.08
CLMEF,0.0008
IFRA,45.11
UFPI,124.94
CE,145.93
ACRS,1.265
EHAB,9.63
MCREF,0.013
COLM,79.83
AGM/PG,20.42
FDMDF,0.37
SGMO,0.4265
LYB,99.6868
ACGLN,19.805
BCYIF,10.16
PGJ,22.935
CUBA,2.42
PDRDF,138.855
IBOT,45.435
RUNN,31.8501
SPXT,87.11
DWAHY,27.38
TRTN/PC,25.0543
AOHY,11.02
ECF/PA,21.9566
XSLV,47.5227
LEO,6.16
IVR/PC,23.14
NASB,36
VUSB,49.56
DTWOF,0.02678
SLYG,92.575
PHEQ,28.09
BLHEF,174.141
WM,224.415
SLRC,16.09
GOODN,21.66
RMETF,0.06
MNIZ,0.15
EXCE,8.2
REXR/PB,21.84
SXT,80.91
FUVV,0.0002
HGCPF,0.13
IOT,36.72
UNTY,34.06
THKLF,19.35
CMCM,3.77
JNVR,0.742149
CBCPQ,0.0007
VOXR,2.56
LGMK,0.56
SIRI,3.575
GXAI,2.1401
SPB,85.07
WVMDF,0.66
FXE,100.759
CPSJ,24.22
SPDN,11.595
ENYNF,1e-06
NBN,69.09
MOJO,0.79
GDC,1.37
PPJE,0.0001
ARKAY,92.955
FDTS,42.5632
CHHHF,1.71
SOLLY,4.56
TYL,529.82
TEZNY,24.5
SVT,11.475
MEDIF,0.05
ACIW,42.25
IGEX,0.0004
NPCPF,5.91
JZ,0.87
CGTX,1.96
SEZL,89.53
CPAMF,1.555
TPHS,0.1212
IVOG,113.56
IMAQU,11.45
ABCS,27.6335
FFRMF,1e-06
DBSDY,109.668
SSUS,40.2084
EVLO,0.0001
TPTA,17.99
MLMLF,0.025
NFTFF,0.009
FNNCF,6.03
FNDA,59.2
LLESY,4.1188
UAMM,0.00205
ANPDY,236.825
CSSNQ,0.0124
BARUF,0.0105
MREYF,0.03
DMIFF,0.0303
BOW,26.48
WWTIF,0.02
UHG,6.41
VYCO,0.088
RMM,15.25
BOIL,10.6599
MARX,10.89
SON,52.545
RFEU,66.81
NPABU,14.05
CTTZF,0.27
SLP,42.81
GNENY,2.29
BTE,3.745
JELCF,1.31
MRCC,7.52
HQI,13.29
DTD,73.9863
SCKT,1.15
LINK,4.15
NEPH,2.16
CHRYY,23.93
GZDIF,0.02489
MMTOF,3.125
GTII,0.076
GNMA,43.6501
GRMN,172.8
DOG,27.6
WMNNF,0.009
OBE,7.438
INVE,4.08
SEEMF,0.0602
PBJN,25.6851
MAUTF,1.31
GSC,51.94
KRNLU,11.03
ARKO,6.45
JTBK,0.0029
IMMR,12.475
TJSCF,0.2565
TEKCF,0.089
BLRX,0.8531
AGO,82.35
NUTX,6.6416
LPCN,6.03
MLBEF,0.0957
APGMF,0.0001
GWH,0.84
DORM,103.22
SFIO,0.0017
RENW,12.65
UJUL,33
TAP.A,62.5
EAGL,26.67
ELLO,11.96
CBWBF,33.32
CANC,29.4
FCUV,0.289
IINN,1.28
FINE,23.17
CYLC,0.0057
WTRE,18.6332
CANN,0.064
INVO,0.797
BRLT,2.4
FNTTF,0.11
CBGH,0.0101
ADAG,2.65
AMZU,33.4299
SOS,0.92131
TRX,0.4302
FFMR,67
BWBBP,18.74
ACNNF,0.01
LOBO,2.6
NATH,73.74
OAKC,27
EARN,7.11
FOXO,0.2515
LVMUY,150.8
ISACF,86.42
USMJ,1e-06
ISRCF,32.9845
UTES,52.3151
OST,0.37
INDA,57.27
LTFD,0.14
MOVE,0.41
WWW,12.95
OTRKP,0.2651
IMCG,69.57
JTAI,0.3387
SNPHY,11.6
STZHF,48.1625
HCBC,31.04
EMNT,98.5946
EIRL,69.35
VRE,15.835
JZRIF,0.15
HSIC,72.95
ADERY,57.38
AGRH,25.88
LBRDP,22.94
SCPS,1e-06
GSPY,30.33
XYLB,0.24
CAMT,106
LTHCF,0.445
RDHL,0.3775
VNDA,6.145
NLY/PF,25.61
GFKRF,0.01
YORKF,0.06
TDTT,23.655
LGO,2
SLVYY,3.745
LICT,14800
JSTC,18.03
BAMG,31.66
TME,14.565
KLBAY,7.79
FNNZF,0.001285
GURE,1.16
IOR,17.0755
VGID,1e-06
XITK,151.73
DSNY,0.889
VBND,43.66
LSGOF,8.3
WELL,107.19
SJB,16.78
OOTO,14.75
AZRS,3.85
IRT,19.435
TRAW,0.445
AVUV,97.9
TYBT,89.25
PHCCF,7.29
HOPE,13.06
WYNN,84.33
MBSF,25.5701
OGI,1.695
OXLC,5.56
PTKFF,0.088
BNRG,0.8601
NBXG,12.51
MCHVY,19.26
NACP,40.025
AIRR,71.63
JL,0.4944
CAAA,20.37
VTEB,50.505
SZLSF,0.015
NWPG,0.0025
NVDY,26.24
PNXGF,6.68
BBRE,94.27
DG,121.96
IOPP,28.5882
FMAR,41.1675
TRTN/PB,25.43
EWU,35.9
COWZ,57.27
LILA,10.16
GERS,0.04175
EVOL,1.1
PPLAF,16.4
XPNGF,3.4
WPUR,0.0015
RFL,1.4901
HAFC,20
PPRUY,34.82
PSFF,28.03
SR/PA,24.13
ZOOZ,2.06
BBAG,46.03
SETH,18.08
NUKK,0.325
ATLX,13.295
INLX,7.15
BBUZ,0.15
FDAT,22.4897
JBZY,1e-06
BSM,15.62
SOLV,54.615
FELC,31.11
QRHC,8.94
EDNMY,22.45
EMCGU,11.28
ELEMF,0.8025
RSCI,0.52
LAES,0.73
RAONF,1.22
BSEAF,3.76
CNO,30.34
FOX,35.195
DIVY,26.2418
XHYT,33.41
PMAR,38.31
FMXUF,11.35
RICOF,9.228783
GVUS,46.9534
CMND,1.71
BILZ,100.975
KEX,122.8899
HTROF,5.3
BP,35.77
STCN,12.848
BXRXQ,0.00693
FIGB,43.0371
AMQFF,0.25
ESTA,47.4
SLAB,116.77
APLS,37.705
CBDBY,0.511
JCHI,41.63
SKIN,2.065
OTSKY,23.42
BBSEY,6.1999
DGHI,1.46
PECD,0.01
ATRRF,95.87
IX,118.59
MSDL,23.1085
MPW,4.8702
FRZA,0.35575
AJOY,0.0276
FCBC,42.73
RMTI,1.95
COSAF,0.19
HEEM,27.41
RIGL,9.975
SMECF,483.15
TEVNF,0.0144
USGO,6.175
MSBI,25.45
CAMRF,56.65
INTJ,0.995
RFCI,22.5071
NUVSF,10.12
ZVRA,6.52
IMTL,0.0001
MCBC,14.77
EKDHF,0.3559
WTSHF,16.86
VSTO,37.5
RCKT,23.33
IQSI,30.425
RLLWF,3.15
CALB,23.97
TPLC,42.05
ASUR,9.9148
SQZB,0.037
HMLA,0.0008
XCCC,37.7658
FXI,26.155
JNDAF,0.22
EUFN,23.335
JUTOF,0.0844
OBK,36.78
LMND,23.2399
ILAG,0.7947
EPM,5.77
MKEWF,30.185
MGOV,20.3301
AGL,7.295
BHYB,54.1652
NMBF,9.5
TOTL,40.2265
IBAC,9.99
BFNH,1.25
YMM,7.87
COFS,28.25
QS,9.075
MIDU,54.8013
GBMRF,0.01
PFTA,11.15
TOELF,193.4429
ANTMF,0.005
ACOGF,0.54
MTW,11.98
KSSRF,0.03325
ROYIF,0.0038
BUD,61.45
GFGSF,0.06
PGENY,2.325
MRVGF,1.255
TMICY,45.15
SMDZF,0.125
LTUM,0.0338
UNIT,3.86
MEC,18.31
TNBI,0.016
NABZY,12.545
BWET,15.9156
XVV,42.75
CBAUF,87.68
DUSL,55.16
CHPT,2.1501
AIO,21.17
COF/PI,20.34
TTBXF,2.025
LNVGF,1.356721
GARPF,0.2205
IDWM,0.29
ISENF,2.65
DDM,91.24
CRM,249.85
GJT,22.7
VSHY,21.7203
OWVI,0.005
PVBK,9.4
VLUE,109.93
PAG,161.34
PRTA,23.74
DOW,55.64
MRCY,33.05
CENN,1.74
DGRS,51.835
LQAI,31.9007
ICL,4.665
REXR,49.76
SAFE,22.76
HAP,51.53
UNCRY,20.54
GRC,40.36
CELC,18.26
IBTA,67.47
SYF/PA,19.6
FPRO,22.35
SRTOY,19.325
OCFS,24.71
BFS/PE,20.38
FERN,0.0011
IBIDF,42.895
ZIVO,8.27
SQM,40.88
WBNEF,0.08
JIVE,57.8762
BUFS,20.93
SLRD,3.25
NTR,51.65
UZF,21.12
PHK,4.78
HELOF,0.0903
CCLDP,9.38
ROBT,43.7201
GNL/PD,20.9174
CGIFF,6.976
HYDR,29.12
CFG,41.575
ROYTL,0.3
ATDRY,2.59
MRUS,57.08
HSCZ,32.49
PYOIF,9.76
WIZEY,10.46
DIVO,40.2459
LSEQ,27.0529
CHWRF,0.12499
MHF,7.0101
CZBS,48
AVD,9.455
CWXZF,5.1
NPFI,25.576
TIGCF,0.135
ACRDF,0.29
WORX,1.415
SURDF,32.375
VGSH,58.22
GYRO,8.1
AUID,10.195
BOSSY,8.2
CSSI,0.0242
MRT,1.755
PX,10.11
RRRLF,0.008
DIHP,26.915
GLQ,7
EMDF,0.006
ADT,7.805
AICOF,0.085
AIZ,176.285
AGQI,14.63
BOCOF,0.31
IVCA,11.38
MYTHF,36.77
ARBB,0.5
MTSI,105.501
NSARP,73.5
TRGEF,0.0714
MGEE,86.13
JPI,19.815
FBYD,11.1999
NSPDF,1e-06
PWCO,0.074025
AEPLF,8.15
UNTC,35.97
CHPFF,0.662501
NAC,11.525
BRBS,2.87
YTRA,1.255
ICD,1.3938
MBNKP,25.15
CF,73.105
SRQRF,0.076
CVGI,5.629
MPHYF,3.05
VIG,189.8177
IIPR/PA,28.1
QRNNF,2.425
RTNTF,77
EVLLF,0.0138
SSVRF,0.34
SU,39.055
FNLIF,26.504
SMMYY,8.0165
SILC,15.775
GCPEF,0.145
ANGGF,0.193684
SYRE,30.87
HAIA,11.3
LVO,1.59
QTEC,195.3101
FNGG,145.5
TECB,50.31
MNGGF,1.13
OLYMY,17.32
DQWS,0.0151
STTX,0.0022
SHOFF,12.885
SQFTP,15.8
GDTC,2.05
LRDSF,0.0016
MORT,12.015
HSY,197.065
PRPL,1.4461
FMCKI,4.3
MCD,261.98
TUYA,1.6288
STVN,21.755
GEGYY,1.06
PFIX,46.32
NTCXF,1e-06
KHNGY,58.3825
APEMY,27.1
SCDL,39.192
LGGNY,14.92
MGROF,0.53
NEWTI,25.1
SEIC,68.07
IDTEF,5.13
SAVE,2.805
CLWT,1.52
YAMHF,9.652
CPYYF,1.73
APTO,0.653
EGMCF,0.04288
PTEN,10.9
ALNT,28.42
DSMC,36.81
OPP/PB,20.1022
WIX,160.78
ERX,69.14
TAYO,0.0435
MFGCF,1.405
TSVT,4.62
MVFD,25.56
KCGI.U,11.09
IBBQ,24.4728
AUXXF,0.153
HG,17.44
SRMX,0.00015
NEXN,6.18
SDRL,53.67
OSSIF,0.5028
PCG/PI,16.4
IGIB,52.04
KREF/PA,19.18
U,17.7626
SLGWF,0.0156
EMAUF,0.08635
ERFSF,53.8
BAYZF,29.33
JHML,67.0301
FSEC,42.91
GLOB,199.67
GRKZF,16.45
XMPT,22.06
NHYDY,6.08
OMQS,0.2
IHREF,56.27
IFED,37.8322
MTX,87.135
DFIFF,0.02
SPAX,20.23
EIDO,20.36
NUAG,20.88
JHHY,25.7
LRLCF,445.126
ATRC,26.23
BUJA,10.71
DMGGF,0.40895
IONKF,1e-06
OCSL,17.775
CYIO,0.0118
BLX,33.26
ADYRF,0.04285
BHPLF,27.6
AAME,1.71
ADUS,121.475
IICN,0.02
RVYL,1.79
CGBL,30.17
RDRSF,0.02
GENMF,0.2002
GEBHY,4.721
TSLR,22.06
NHHS,0.8
SFFFF,102.23
XMAY,30.3898
BGFV,2.834
IBYAF,6.95
HEEVF,0.0785
AVCNF,0.32
MGNX,5.08
IHDG,45.686
CVR,15.45
IOFNF,0.24
PSWW,0.0008
BRNS,1.47
QMOM,58.445
FCVT,34.52
BLLD,50.04
HECOF,0.079
NUV,8.7238
MRTI,72.4
GDSI,0.0001
KAJMY,17.36
CURV,6.945
HUML,0.0031
GMBXF,5.9
TNET,109.27
DCNNF,0.1
ARAAF,0.37396
NTAP,125.75
MAXXF,0.298
BSCP,20.555
IQSHF,6.54
FISI,23.025
HSTXF,0.24445
PWCDF,28.9395
UNDR,0.0009
ELAB,0.5176
ALXEF,0.01258
GRVWF,0.285
PRME,6.03
PJFG,87.8756
SNLAY,5.265
MAXJ,25.3179
THFF,45.08
AKTX,3.75
FGRRF,0.01
NTZG,32.8
USAU,6.13
WELX,5.18
ITNS,0.0004
STRNY,33.41
OCTO,0.458953
PUK,18.785
UTHR,332.865
FYBR,27.9
ARCO,9.62
ATH/PE,26.44
VMCAU,11.45
AFIIQ,0.0001
SMAY,24.32
FESM,31.6
SKCBY,7.06
LTRPB,5.16
UNIB,14.45
HYLS,41.11
TEAF,12.255
AAUKF,29.56
CMPGY,28.81
CDGXY,2.12
LULU,291.735
RF,22.34
FHYS,23.16
SGLRF,1e-06
LXP/PC,46.785
KOCG,26.81
INKT,1
EVFM,0.00952
ENVA,72.995
LESL,2.48
SFNC,21.39
SPTL,27.84
LICH,0.0053
CNDA,10.52
RNMBF,539.7999
EXC,36.79
AGRO,9.545
ABMBF,0.028008
ARWYF,0.09668
TMO,550.9525
ANEB,2.2
OXLCO,22.5339
KWIPF,0.518
FRZCF,1.68
LZRFY,8.89
PBMY,26.3535
DCOMG,25.85
MMIT,24.3
HAUP,0.0118
MCHI,42.355
VOD,9.18
NCV,3.425
VXRT,0.7
SGGKF,2.875
PLGNF,0.0152
WAFU,1.94
IZIZF,40
KBNT,0.0001
ABIO,3.42
DKILY,14.36
JIREF,114.8287
VCTL,0.0001
TVE,22.2
OSSUY,4.05
PANHF,0.8613
PGY,15.0957
LTBR,3.7001
QTAP,34.91
STKL,5.54
SFRT,0.0003
NOAH,7.81
ICAD,1.42
KTBA,20.65
PRIF/PH,23.41
AAVMY,17.84
WILYY,19.21
VTON,1e-06
LTSF,19.25
CAE,18.88
MMLP,3.705
CNTTQ,1e-06
POWL,130.16
MSTB,33.5889
FOA,0.691
NUMD,0.0561
HYXF,45.9
MTNOF,4.575
SOPA,1.3093
NTIOF,81.33
RUBLF,1.67
CDLR,24.72
PHJMF,0.0326
HPSIF,0.1473
HUBC,0.73001
FEM,24.12
CBUTF,0.0494
KSIOF,3.22
TAPM,0.48
VNJA,6.05
BWMG,0.0123
SIM,30.1
ATUUF,3.5676
ESPO,69.2463
NXPRF,117.9
QMCO,0.398075
MBFJF,11.45
STR,25.09
ELKMF,1.2
OCUP,2.15
EQNR,27.48
DNUT,11.47
AWMLF,0.0847
IEMMF,79.957
RSPN,47.76
PRYMF,69
IBTG,22.75
DSGN,4.315
CRRTF,0.3367
SQNS,0.492
KSBI,51.96
MBHCF,1
CGO,11.745
SCFR,0.1897
QBTS,1.12
SEPP,25.7149
HAMRF,0.0425
PYZ,92.49
REGMF,2.04
IMTB,43.16
LMMFF,0.0206
CRTC,30.66
IQQQ,42.276
MPCB,9.95
GSIT,2.815
GMZP,0.0004
UJUN,32.38
XCRT,0.0245
EMBR,0.0009
EENEF,10
RWWI,19.75
AMNI,0.0014
EWTX,20.96
WHTCF,3.53
WAFDP,16.01
XIJN,30.7984
DDS,408.005
FSST,26.23
HCDIQ,0.0061
EVC,2.215
EQTRF,0.08494
ZTSTF,0.21
GPSDF,0.32
LQMT,0.0509
VRNOF,4.03
CB,270.525
BTTR,4.1
CGMLF,0.81
HBPCF,0.1662
RDI,1.425
ISDJF,20.555
MARM,29.9899
TIAOF,0.25194
MDEVF,0.647324
LPX,90.44
LCW.U,10.96
WTER,1e-06
REEMF,0.3099
FSTF,0.0266
FIDI,21.04
VDRM,0.00497
MRNS,1.4
SCE/PM,26.7801
AEI,1.26
BPAQF,5.86
EMD,9.9
GEL,15.105
CNFRZ,17.99
EWP,32.79
FBSI,24.6
IPKL,1e-06
PRKR,0.1525
VTVT,23.4751
DHT,11.08
AFT,15.02
PBW,23.02
FTAIN,25.5
WWIO,1e-06
SIMPQ,0.0002
MFA,11.6238
TIPS,0.039
BLSTF,0.0337
AMSSY,0.71
FDMSF,0.0022
SINC,0.0025
CAPR,4.76
CENTA,34.735
CLST,11.98
STBFY,18.14
AL/PA,25.64
DGRW,80.17
TILL,19.61
FMQQ,12.6207
CCIF,8.2399
SPLB,23.12
BHE,41.515
NTRA,101.76
CISS,1.52
RHE/PA,0.4983
GGT,5.08
EPAM,217.6
FT,6.9422
JPEF,63.2499
MYNDF,0.0125
KNGS,28.5762
NSIT,217.15
OCCIN,23.1
RAYJ,25.76
RSCF,0.0545
FNLC,28.016
VOBIF,0.147
MRRCF,1e-06
WATT,1.0071
DHCC,0.2
ATI,59.01
NNDM,2.3343
HUDAU,13.4
VLYPP,21.86
CNRFF,0.165
GLBXF,0.71
PARXF,15.71
SLM,23.825
HHSE,0.0064
AIMLF,0.058
GFAI,2.315
PSGR,0.019
UHAL,66.4721
BSMP,24.5
XLF,43.825
BTEC,39.89
LFEQ,47.1943
IOO,97.24
CIAFF,4.57
SHAG,47.4149
PRCX,1e-06
VSEC,87.4575
AINSF,0.63
IBTX,55.57
STNRF,0.0368
JHPI,22.64
AIQUY,36.08
EMTRF,0.23974
USIO,1.6199
HOCPY,123.21
SMREF,0.173
EUEMF,0.1324
EMMA,0.0713
SSREF,122.22
COVCF,13.76
ZPTAF,5.18
DBEM,25.26
AVA,37.69
BLFY,10.74
UPCHY,84.14
LRDC,0.5302
TNMD,0.006
XPOF,18.695
IPXHF,14.87
JANQ,24.7168
VNO,29.81
KNSA,21.24
ONXGF,0.225
BFLY,1.18
AFBOF,12.2
CENT,40.33
BIPJ,25.4
RVNU,25.73
MNMRF,0.052
TENB,44.84
IRET,21.42
CLX,138.52
SXC,11.01
GBGPF,4.4
CVSI,0.0527
PBSE,25.565
COHR,72.865
RDY,79.2
DNLI,22.5
AUUD,1.301
LOTE,1e-06
GSTMF,0.0833
GRRR,2.8601
SERA,7.91
MGLUY,9.93
UMBF,96.91
IONR,3.99
PCT,6.125
NUVM,0.004
SAIA,477.305
ROWC,0.0003
SRDX,41.74
ASA,19.37
AULT,0.3023
CWEB,30.4701
BRCNF,0.15752
CNH,10.71
TDBOY,27.24
CLVT,6.505
RBBN,3.815
CCUR,2300
AXS/PE,21.8621
ETWO,4.645
GDLNF,0.014
FORA,2.6
BGR,13.265
EDIV,35.781
VCBD,0.0001
MMYT,85.935
ICBU,0.00045
SEAT,5.435
QCON,43.11
RGXTF,0.01882
MBINO,24.865
VNQ,90.425
WMLLF,0.072
BBTT,0.16
GMF,112.56
UBR,22.89
IXRRF,0.007
ENGIY,15.36
VAGNF,0.0011
FMCKJ,5.22
IPXXU,10.65
PALAF,8.5
CIIT,2.75
LOGL,1e-06
DRSK,27.43
FLAO,26.26
LGLV,159.73
GPRO,1.625
PMTS,30.16
SOXX,241.24
NURAF,31.356
INDI,6.79
EVGN,0.6089
HIRU,0.0016
KDKCF,0.3589
INSG,11.065
RMYHY,7.41
ASYS,5.95
NAZ,11.31
GHVNF,0.082
BKT,12.02
BRVMF,2.52
CRDO,28.915
GSCCF,0.1251
SMWB,7.28
OAEM,30.8685
XTR,31.4594
EEV,16.8506
BOCNU,11.34
WCC/PA,26.07
SITS,0.04845
TXG,18.28
PR,16.24
KOTMY,14.8317
GAEC,1e-06
RGPMF,0.24
SPC,21.7001
TFC/PR,20.6899
USOY,18.81
VTV,167.94
BBSA,47.86
ZIZTF,1.11
BFEB,41
CLF,15.7403
XDAT,22.52
EBR,6.87
VFL,10.545
RDTMF,1e-06
RGLD,139.3
ACNFF,19.25
COCH,2.3
BEST,2.7319
ELV,502.17
TDSC,24.79
PUSH,50.315
CRDF,2.4337
IBMN,26.55
NSPR,2.4425
GLSI,16.375
GAILF,16.25
VSCO,18.86
WRAP,1.8698
USLM,78.43
APO/PA,66.49
EESO,0.0001
IGRO,70.13
HUBB,369.47
NCBDF,20.505
XTNT,0.73
RDDT,65.89
CHRRF,2.04
HAPS,28.3983
NNBR,3.9
WDNA,16.95
FBUF,25.87
CNHC,0.004
HYXU,50.2091
CMS/PB,78.5
MWTCY,11.49
FFIU,22.01
LMPMY,2.868
VPU,153.74
VLXGF,4.515
RXMD,1.51
EQIX,803.05
DUOL,177.965
ROST,146.17
BBC,28.82
GSK,39.685
WDS,19.88
VC,115.81
SRCGF,0.0262
TOP,2.48
GFS,59.535
ITDD,30.2097
ACIU,3.585
CUZ,24.91
ZTO,20.095
GNTA,4.9
HTGMQ,0.0015
Z,52.77
COMT,27.11
AFTWS,25
MARUY,196.79
TRCTF,0.05
VNTRF,615
MDVT,23.49
NXSGF,0.0065
EFAD,39.28
ISMMF,9.3806
FLRN,30.79
SVCBF,14.6
TANAF,0.7
NGRBF,0.05955
RFV,117.8424
UMH/PD,23.01
HLBZF,112.5
SSPY,77.7907
REM,24.3
GEN,25.715
COSO,17.56
SAR,23.44
DRV,29.9591
VS,1.63
TORVF,0.022
HEPZF,19
MSGS,199
K,59.505
RNGE,0.35
COUV,0.0003
LDDD,5.11
SEOAY,13.77
FMCCJ,7.22
ASASF,0.042
BTOC,4.8
HKIT,1.53
PSN,77.05
SWTX,36.09
IFGL,21.14
WDH,1.14
EXTR,13.66
LIDR,1.6594
SILS,0.0395
IRBO,33.953
MEDH,0.001
CDMNF,0.0244
GOAU,20.92
CSRNF,0.0273
FMCCI,7.31
FMCCN,7.39
WTHVF,0.121
SCWO,1.19
CTVEF,0.0223
TMAK,9.334
DB,16.6202
NB,2.0202
GLABF,0.2376
AINMF,0.205
AMLP,49.14
DAKT,13.885
JULW,33.61
TLSNF,2.61
APAJF,5.23
MTHRY,4.98
GTLB,53.14
AVRW,0.0332
CIG,1.965
VUZI,1.35
BYLD,22.345
PHM,126.815
LL,1.015
MKTAY,31.1
GTAC,11.3
ETEC,21.1993
CELTF,1.745
ATOS,1.365
XFLT/PA,24.51
AILLM,79
DUKH,25.23
HUSIF,0.2924
CHXMF,0.283
IEF,95.09
SWK,90.23
BDVG,11.5
PSCX,26.6181
JDVB,23
DDOSF,0.26053
TCTZF,46.82
IDGC,1e-06
MTRAF,58.02
CET,44.74
BCLYF,2.955
EME,363.47
BTG,3.025
BHLIF,0.022
IBTI,22.04
UPLD,2.39
FEEXF,0.7365
PHBI,0.0012
COHN,8.855
RBTC,0.091
PHAT,11.62
THY,22.48
SABA,7.9895
USNZ,36.2126
IFJPY,22.23
SMME,0.00015
CLIA,20.19
ARBKL,9.47
PTNDF,0.24488
HYTLF,0.035
BETRF,0.1423
CVUEF,0.3765
ALKT,32.93
RQHTF,0.0835
WBZB,32
CNVS,0.8543
SMMV,39.3602
FDUS,19.53
DOCS,27.55
PLFLF,0.0028
KBWP,110.1458
ARTNB,37.5
LIQT,1.9892
REIT,27.26
MMTMF,0.112
REFI,16.27
DKSC,0.00105
CLPHY,8.4
RCBC,303
BDIMF,6.63
